VNA:  37397C
 
MODEL:                       DATE:     11/06/2014  19:21        PAGE 1
DEVICE ID:                   OPERATOR:  
START:      4.600000000 GHz  GATE START:       -        ERROR CORR: NONE       
STOP:       4.660000000 GHz  GATE STOP:        -        AVERAGING:   1 PT 
STEP:       0.000037500 GHz  GATE:             -        IF BNDWDTH: 10 Hz 
                             WINDOW:           - 
                      ---CH1--- 
PARAMETER:              -S21-  
NORMALIZATION:      DATA & MEMORY 
REFERENCE PLANE:         0.0000mm 
SMOOTHING:           0.0 PERCENT 
DELAY APERTURE:           - 
MARKERS: 
MKR     FREQ          MAGNITUDE 
951    4.635625000    -18.532     
952    4.635662500    -19.052     
953    4.635700000    -19.032     
954    4.635737500    -18.968     
955    4.635775000    -19.561     
956    4.635812500    -19.272     
957    4.635850000    -18.638     
958    4.635887500    -19.726     
959    4.635925000    -18.728     
960    4.635962500    -18.899     
961    4.636000000    -19.550     
962    4.636037500    -19.338     
963    4.636075000    -19.413     
964    4.636112500    -19.271     
965    4.636150000    -19.276     
966    4.636187500    -19.379     
967    4.636225000    -18.938     
968    4.636262500    -19.380     
969    4.636300000    -19.759     
970    4.636337500    -18.776     
971    4.636375000    -19.263     
972    4.636412500    -19.363     
973    4.636450000    -18.950     
974    4.636487500    -19.768     
975    4.636525000    -19.885     
976    4.636562500    -19.466     
977    4.636600000    -19.718     
978    4.636637500    -19.946     
979    4.636675000    -20.114     
980    4.636712500    -20.397     
981    4.636750000    -19.605     
982    4.636787500    -19.877     
983    4.636825000    -20.189     
984    4.636862500    -19.624     
985    4.636900000    -20.257     
986    4.636937500    -19.778     
987    4.636975000    -20.097     
988    4.637012500    -19.532     
989    4.637050000    -19.987     
990    4.637087500    -20.613     
991    4.637125000    -20.574     
992    4.637162500    -19.630     
993    4.637200000    -20.523     
994    4.637237500    -20.675     
995    4.637275000    -20.825     
996    4.637312500    -20.605     
997    4.637350000    -20.076     
998    4.637387500    -20.425     
999    4.637425000    -20.506     
1000   4.637462500    -20.720     
1001   4.637500000    -21.233     
1002   4.637537500    -20.823     
1003   4.637575000    -21.940     
1004   4.637612500    -20.528     
1005   4.637650000    -21.270     
1006   4.637687500    -21.258     
1007   4.637725000    -21.690     
1008   4.637762500    -21.053     
1009   4.637800000    -20.900     
1010   4.637837500    -21.011     
1011   4.637875000    -22.183     
1012   4.637912500    -20.948     
1013   4.637950000    -21.238     
1014   4.637987500    -20.515     
1015   4.638025000    -21.350     
1016   4.638062500    -21.604     
1017   4.638100000    -21.206     
1018   4.638137500    -20.801     
1019   4.638175000    -20.672     
1020   4.638212500    -20.711     
1021   4.638250000    -21.292     
1022   4.638287500    -21.450     
1023   4.638325000    -21.065     
1024   4.638362500    -21.081     
1025   4.638400000    -20.363     
1026   4.638437500    -21.878     
1027   4.638475000    -20.802     
1028   4.638512500    -22.027     
1029   4.638550000    -20.727     
1030   4.638587500    -20.716     
1031   4.638625000    -21.442     
1032   4.638662500    -21.233     
1033   4.638700000    -21.472     
1034   4.638737500    -21.129     
1035   4.638775000    -21.429     
1036   4.638812500    -21.355     
1037   4.638850000    -21.237     
1038   4.638887500    -21.900     
1039   4.638925000    -22.324     
1040   4.638962500    -22.085     
1041   4.639000000    -21.305     
1042   4.639037500    -21.778     
1043   4.639075000    -21.526     
1044   4.639112500    -21.207     
1045   4.639150000    -22.047     
1046   4.639187500    -22.477     
1047   4.639225000    -22.527     
1048   4.639262500    -22.350     
1049   4.639300000    -22.700     
1050   4.639337500    -21.342     
1051   4.639375000    -22.041     
1052   4.639412500    -21.516     
1053   4.639450000    -22.369     
1054   4.639487500    -22.078     
1055   4.639525000    -21.813     
1056   4.639562500    -22.462     
1057   4.639600000    -22.859     
1058   4.639637500    -22.033     
1059   4.639675000    -22.201     
1060   4.639712500    -21.475     
1061   4.639750000    -21.185     
1062   4.639787500    -21.772     
1063   4.639825000    -22.095     
1064   4.639862500    -22.188     
1065   4.639900000    -22.161     
1066   4.639937500    -22.227     
1067   4.639975000    -22.747     
1068   4.640012500    -22.092     
1069   4.640050000    -21.969     
1070   4.640087500    -22.579     
1071   4.640125000    -22.291     
1072   4.640162500    -22.546     
1073   4.640200000    -23.345     
1074   4.640237500    -22.573     
1075   4.640275000    -21.660     
1076   4.640312500    -22.853     
1077   4.640350000    -22.097     
1078   4.640387500    -22.781     
1079   4.640425000    -21.997     
1080   4.640462500    -22.051     
1081   4.640500000    -22.804     
1082   4.640537500    -22.034     
1083   4.640575000    -22.867     
1084   4.640612500    -23.025     
1085   4.640650000    -21.923     
1086   4.640687500    -22.030     
1087   4.640725000    -22.592     
1088   4.640762500    -22.717     
1089   4.640800000    -23.495     
1090   4.640837500    -22.084     
1091   4.640875000    -22.894     
1092   4.640912500    -23.204     
1093   4.640950000    -22.646     
1094   4.640987500    -23.000     
1095   4.641025000    -21.898     
1096   4.641062500    -23.591     
1097   4.641100000    -23.164     
1098   4.641137500    -23.690     
1099   4.641175000    -22.358     
1100   4.641212500    -23.138     
1101   4.641250000    -22.557     
1102   4.641287500    -23.666     
1103   4.641325000    -23.229     
1104   4.641362500    -22.272     
1105   4.641400000    -23.242     
1106   4.641437500    -22.667     
1107   4.641475000    -22.483     
1108   4.641512500    -23.150     
1109   4.641550000    -24.402     
1110   4.641587500    -22.204     
1111   4.641625000    -23.966     
1112   4.641662500    -23.323     
1113   4.641700000    -24.146     
1114   4.641737500    -22.494     
1115   4.641775000    -23.743     
1116   4.641812500    -23.340     
1117   4.641850000    -23.310     
1118   4.641887500    -23.494     
1119   4.641925000    -23.774     
1120   4.641962500    -23.572     
1121   4.642000000    -24.294     
1122   4.642037500    -22.356     
1123   4.642075000    -22.419     
1124   4.642112500    -22.426     
1125   4.642150000    -24.788     
1126   4.642187500    -23.512     
1127   4.642225000    -23.132     
1128   4.642262500    -23.548     
1129   4.642300000    -23.587     
1130   4.642337500    -23.292     
1131   4.642375000    -23.625     
1132   4.642412500    -24.151     
1133   4.642450000    -23.412     
1134   4.642487500    -23.137     
1135   4.642525000    -24.632     
1136   4.642562500    -23.281     
1137   4.642600000    -23.143     
1138   4.642637500    -23.466     
1139   4.642675000    -24.644     
1140   4.642712500    -23.316     
1141   4.642750000    -23.089     
1142   4.642787500    -23.372     
1143   4.642825000    -24.490     
1144   4.642862500    -22.991     
1145   4.642900000    -24.005     
1146   4.642937500    -23.377     
1147   4.642975000    -24.327     
1148   4.643012500    -23.527     
1149   4.643050000    -23.180     
1150   4.643087500    -23.693     
1151   4.643125000    -23.146     
1152   4.643162500    -22.434     
1153   4.643200000    -24.277     
1154   4.643237500    -23.472     
1155   4.643275000    -24.162     
1156   4.643312500    -23.908     
1157   4.643350000    -23.443     
1158   4.643387500    -23.699     
1159   4.643425000    -24.520     
1160   4.643462500    -23.211     
1161   4.643500000    -24.432     
1162   4.643537500    -24.206     
1163   4.643575000    -23.836     
1164   4.643612500    -22.540     
1165   4.643650000    -24.413     
1166   4.643687500    -24.892     
1167   4.643725000    -23.811     
1168   4.643762500    -23.274     
1169   4.643800000    -24.482     
1170   4.643837500    -24.397     
1171   4.643875000    -24.450     
1172   4.643912500    -23.339     
1173   4.643950000    -23.005     
1174   4.643987500    -24.518     
1175   4.644025000    -25.010     
1176   4.644062500    -24.097     
1177   4.644100000    -23.547     
1178   4.644137500    -24.124     
1179   4.644175000    -24.905     
1180   4.644212500    -24.290     
1181   4.644250000    -24.307     
1182   4.644287500    -23.692     
1183   4.644325000    -24.320     
1184   4.644362500    -23.375     
1185   4.644400000    -23.697     
1186   4.644437500    -24.197     
1187   4.644475000    -23.914     
1188   4.644512500    -23.320     
1189   4.644550000    -23.422     
1190   4.644587500    -24.072     
1191   4.644625000    -25.631     
1192   4.644662500    -26.021     
1193   4.644700000    -23.849     
1194   4.644737500    -24.729     
1195   4.644775000    -24.925     
1196   4.644812500    -23.841     
1197   4.644850000    -24.094     
1198   4.644887500    -25.118     
1199   4.644925000    -23.754     
1200   4.644962500    -24.944     
1201   4.645000000    -24.159     
1202   4.645037500    -23.967     
1203   4.645075000    -23.629     
1204   4.645112500    -25.282     
1205   4.645150000    -24.080     
1206   4.645187500    -25.038     
1207   4.645225000    -23.906     
1208   4.645262500    -25.242     
1209   4.645300000    -24.754     
1210   4.645337500    -25.534     
1211   4.645375000    -24.460     
1212   4.645412500    -23.927     
1213   4.645450000    -23.820     
1214   4.645487500    -25.183     
1215   4.645525000    -24.468     
1216   4.645562500    -24.210     
1217   4.645600000    -25.197     
1218   4.645637500    -23.476     
1219   4.645675000    -24.098     
1220   4.645712500    -25.294     
1221   4.645750000    -24.871     
1222   4.645787500    -24.230     
1223   4.645825000    -25.843     
1224   4.645862500    -24.855     
1225   4.645900000    -27.674     
1226   4.645937500    -24.698     
1227   4.645975000    -23.908     
1228   4.646012500    -25.386     
1229   4.646050000    -24.565     
1230   4.646087500    -24.065     
1231   4.646125000    -24.914     
1232   4.646162500    -25.413     
1233   4.646200000    -23.794     
1234   4.646237500    -24.634     
1235   4.646275000    -24.898     
1236   4.646312500    -25.577     
1237   4.646350000    -23.837     
1238   4.646387500    -24.760     
1239   4.646425000    -25.284     
1240   4.646462500    -24.560     
1241   4.646500000    -25.185     
1242   4.646537500    -25.908     
1243   4.646575000    -25.937     
1244   4.646612500    -24.291     
1245   4.646650000    -25.013     
1246   4.646687500    -24.592     
1247   4.646725000    -25.057     
1248   4.646762500    -24.565     
1249   4.646800000    -24.750     
1250   4.646837500    -25.121     
1251   4.646875000    -25.305     
1252   4.646912500    -25.220     
1253   4.646950000    -25.074     
1254   4.646987500    -24.678     
1255   4.647025000    -24.023     
1256   4.647062500    -25.127     
1257   4.647100000    -23.865     
1258   4.647137500    -24.863     
1259   4.647175000    -26.383     
1260   4.647212500    -25.072     
1261   4.647250000    -24.759     
1262   4.647287500    -25.603     
1263   4.647325000    -24.962     
1264   4.647362500    -25.696     
1265   4.647400000    -25.070     
1266   4.647437500    -25.596     
1267   4.647475000    -25.848     
1268   4.647512500    -25.634     
1269   4.647550000    -25.959     
1270   4.647587500    -24.421     
1271   4.647625000    -25.859     
1272   4.647662500    -25.376     
1273   4.647700000    -26.176     
1274   4.647737500    -25.095     
1275   4.647775000    -25.616     
1276   4.647812500    -24.781     
1277   4.647850000    -25.740     
1278   4.647887500    -25.407     
1279   4.647925000    -25.543     
1280   4.647962500    -26.313     
1281   4.648000000    -26.066     
1282   4.648037500    -24.753     
1283   4.648075000    -24.335     
1284   4.648112500    -24.895     
1285   4.648150000    -26.283     
1286   4.648187500    -25.686     
1287   4.648225000    -24.937     
1288   4.648262500    -25.253     
1289   4.648300000    -25.040     
1290   4.648337500    -25.221     
1291   4.648375000    -25.662     
1292   4.648412500    -25.850     
1293   4.648450000    -26.409     
1294   4.648487500    -25.861     
1295   4.648525000    -24.671     
1296   4.648562500    -25.931     
1297   4.648600000    -24.291     
1298   4.648637500    -25.019     
1299   4.648675000    -25.361     
1300   4.648712500    -26.948     
1301   4.648750000    -26.673     
1302   4.648787500    -24.614     
1303   4.648825000    -27.029     
1304   4.648862500    -25.956     
1305   4.648900000    -26.309     
1306   4.648937500    -25.705     
1307   4.648975000    -26.551     
1308   4.649012500    -24.933     
1309   4.649050000    -24.971     
1310   4.649087500    -24.606     
1311   4.649125000    -25.833     
1312   4.649162500    -25.956     
1313   4.649200000    -26.038     
1314   4.649237500    -26.413     
1315   4.649275000    -24.520     
1316   4.649312500    -25.883     
1317   4.649350000    -24.058     
1318   4.649387500    -25.572     
1319   4.649425000    -24.657     
1320   4.649462500    -25.875     
1321   4.649500000    -26.111     
1322   4.649537500    -26.696     
1323   4.649575000    -25.292     
1324   4.649612500    -26.049     
1325   4.649650000    -26.001     
1326   4.649687500    -26.119     
1327   4.649725000    -27.619     
1328   4.649762500    -25.180     
1329   4.649800000    -26.014     
1330   4.649837500    -24.939     
1331   4.649875000    -25.054     
1332   4.649912500    -27.203     
1333   4.649950000    -26.319     
1334   4.649987500    -25.325     
1335   4.650025000    -26.043     
1336   4.650062500    -24.315     
1337   4.650100000    -25.539     
1338   4.650137500    -26.449     
1339   4.650175000    -26.486     
1340   4.650212500    -25.922     
1341   4.650250000    -25.846     
1342   4.650287500    -26.019     
1343   4.650325000    -24.382     
1344   4.650362500    -26.635     
1345   4.650400000    -26.370     
1346   4.650437500    -25.859     
1347   4.650475000    -26.577     
1348   4.650512500    -25.848     
1349   4.650550000    -27.093     
1350   4.650587500    -26.750     
1351   4.650625000    -26.012     
1352   4.650662500    -26.272     
1353   4.650700000    -25.530     
1354   4.650737500    -25.916     
1355   4.650775000    -25.494     
1356   4.650812500    -26.908     
1357   4.650850000    -26.771     
1358   4.650887500    -26.049     
1359   4.650925000    -26.970     
1360   4.650962500    -26.439     
1361   4.651000000    -28.525     
1362   4.651037500    -27.383     
1363   4.651075000    -24.717     
1364   4.651112500    -25.875     
1365   4.651150000    -26.965     
1366   4.651187500    -26.520     
1367   4.651225000    -25.780     
1368   4.651262500    -26.009     
1369   4.651300000    -26.430     
1370   4.651337500    -25.909     
1371   4.651375000    -26.321     
1372   4.651412500    -25.593     
1373   4.651450000    -28.031     
1374   4.651487500    -27.881     
1375   4.651525000    -26.116     
1376   4.651562500    -25.744     
1377   4.651600000    -25.475     
1378   4.651637500    -26.499     
1379   4.651675000    -26.566     
1380   4.651712500    -25.745     
1381   4.651750000    -26.627     
1382   4.651787500    -26.364     
1383   4.651825000    -25.982     
1384   4.651862500    -27.830     
1385   4.651900000    -27.079     
1386   4.651937500    -26.507     
1387   4.651975000    -27.378     
1388   4.652012500    -26.731     
1389   4.652050000    -25.630     
1390   4.652087500    -26.164     
1391   4.652125000    -25.935     
1392   4.652162500    -25.302     
1393   4.652200000    -26.278     
1394   4.652237500    -26.212     
1395   4.652275000    -27.059     
1396   4.652312500    -26.446     
1397   4.652350000    -28.271     
1398   4.652387500    -26.232     
1399   4.652425000    -25.043     
1400   4.652462500    -25.759     
1401   4.652500000    -28.015     
1402   4.652537500    -25.824     
1403   4.652575000    -25.353     
1404   4.652612500    -25.703     
1405   4.652650000    -25.277     
1406   4.652687500    -25.564     
1407   4.652725000    -25.816     
1408   4.652762500    -27.096     
1409   4.652800000    -28.580     
1410   4.652837500    -27.403     
1411   4.652875000    -27.249     
1412   4.652912500    -26.908     
1413   4.652950000    -27.503     
1414   4.652987500    -26.951     
1415   4.653025000    -25.883     
1416   4.653062500    -27.364     
1417   4.653100000    -25.249     
1418   4.653137500    -25.874     
1419   4.653175000    -27.520     
1420   4.653212500    -26.600     
1421   4.653250000    -27.675     
1422   4.653287500    -27.089     
1423   4.653325000    -25.672     
1424   4.653362500    -27.604     
1425   4.653400000    -25.646     
1426   4.653437500    -27.818     
1427   4.653475000    -25.354     
1428   4.653512500    -26.732     
1429   4.653550000    -25.816     
1430   4.653587500    -25.506     
1431   4.653625000    -27.025     
1432   4.653662500    -27.432     
1433   4.653700000    -25.987     
1434   4.653737500    -24.803     
1435   4.653775000    -26.312     
1436   4.653812500    -27.067     
1437   4.653850000    -25.756     
1438   4.653887500    -27.316     
1439   4.653925000    -24.692     
1440   4.653962500    -27.774     
1441   4.654000000    -26.631     
1442   4.654037500    -27.368     
1443   4.654075000    -27.200     
1444   4.654112500    -26.235     
1445   4.654150000    -28.026     
1446   4.654187500    -26.154     
1447   4.654225000    -24.265     
1448   4.654262500    -25.612     
1449   4.654300000    -27.503     
1450   4.654337500    -26.062     
1451   4.654375000    -26.419     
1452   4.654412500    -26.353     
1453   4.654450000    -26.664     
1454   4.654487500    -24.829     
1455   4.654525000    -28.165     
1456   4.654562500    -27.154     
1457   4.654600000    -26.507     
1458   4.654637500    -25.164     
1459   4.654675000    -25.881     
1460   4.654712500    -26.271     
1461   4.654750000    -27.227     
1462   4.654787500    -27.368     
1463   4.654825000    -25.507     
1464   4.654862500    -26.824     
1465   4.654900000    -25.868     
1466   4.654937500    -26.239     
1467   4.654975000    -27.092     
1468   4.655012500    -26.278     
1469   4.655050000    -26.642     
1470   4.655087500    -26.618     
1471   4.655125000    -25.665     
1472   4.655162500    -26.443     
1473   4.655200000    -27.229     
1474   4.655237500    -26.015     
1475   4.655275000    -26.399     
1476   4.655312500    -28.039     
1477   4.655350000    -27.631     
1478   4.655387500    -26.905     
1479   4.655425000    -28.987     
1480   4.655462500    -28.924     
1481   4.655500000    -24.728     
1482   4.655537500    -25.393     
1483   4.655575000    -27.395     
1484   4.655612500    -25.481     
1485   4.655650000    -27.851     
1486   4.655687500    -29.316     
1487   4.655725000    -28.054     
1488   4.655762500    -26.662     
1489   4.655800000    -27.175     
1490   4.655837500    -26.723     
1491   4.655875000    -27.586     
1492   4.655912500    -27.517     
1493   4.655950000    -27.285     
1494   4.655987500    -28.314     
1495   4.656025000    -26.638     
1496   4.656062500    -25.916     
1497   4.656100000    -26.323     
1498   4.656137500    -26.144     
1499   4.656175000    -26.612     
1500   4.656212500    -28.101     
1501   4.656250000    -27.804     
1502   4.656287500    -27.259     
1503   4.656325000    -29.269     
1504   4.656362500    -30.074     
1505   4.656400000    -27.236     
1506   4.656437500    -26.992     
1507   4.656475000    -28.460     
1508   4.656512500    -26.904     
1509   4.656550000    -27.645     
1510   4.656587500    -27.294     
1511   4.656625000    -27.671     
1512   4.656662500    -27.246     
1513   4.656700000    -25.872     
1514   4.656737500    -29.650     
1515   4.656775000    -26.447     
1516   4.656812500    -27.797     
1517   4.656850000    -27.931     
1518   4.656887500    -26.673     
1519   4.656925000    -27.351     
1520   4.656962500    -27.811     
1521   4.657000000    -27.856     
1522   4.657037500    -28.626     
1523   4.657075000    -27.083     
1524   4.657112500    -28.625     
1525   4.657150000    -27.025     
1526   4.657187500    -26.250     
1527   4.657225000    -27.673     
1528   4.657262500    -28.015     
1529   4.657300000    -26.627     
1530   4.657337500    -26.627     
1531   4.657375000    -27.627     
1532   4.657412500    -28.527     
1533   4.657450000    -28.713     
1534   4.657487500    -27.512     
1535   4.657525000    -26.981     
1536   4.657562500    -27.689     
1537   4.657600000    -26.673     
1538   4.657637500    -27.686     
1539   4.657675000    -25.565     
1540   4.657712500    -27.872     
1541   4.657750000    -26.248     
1542   4.657787500    -27.320     
1543   4.657825000    -26.882     
1544   4.657862500    -27.490     
1545   4.657900000    -26.647     
1546   4.657937500    -26.592     
1547   4.657975000    -28.758     
1548   4.658012500    -25.220     
1549   4.658050000    -27.849     
1550   4.658087500    -28.684     
1551   4.658125000    -28.148     
1552   4.658162500    -28.103     
1553   4.658200000    -27.527     
1554   4.658237500    -28.272     
1555   4.658275000    -26.998     
1556   4.658312500    -29.251     
1557   4.658350000    -27.075     
1558   4.658387500    -26.523     
1559   4.658425000    -27.230     
1560   4.658462500    -28.233     
1561   4.658500000    -29.573     
1562   4.658537500    -26.586     
1563   4.658575000    -27.249     
1564   4.658612500    -27.480     
1565   4.658650000    -26.533     
1566   4.658687500    -27.297     
1567   4.658725000    -26.457     
1568   4.658762500    -25.552     
1569   4.658800000    -26.818     
1570   4.658837500    -26.782     
1571   4.658875000    -28.377     
1572   4.658912500    -28.089     
1573   4.658950000    -27.918     
1574   4.658987500    -26.222     
1575   4.659025000    -27.044     
1576   4.659062500    -28.894     
1577   4.659100000    -26.951     
1578   4.659137500    -28.506     
1579   4.659175000    -28.160     
1580   4.659212500    -28.723     
1581   4.659250000    -25.796     
1582   4.659287500    -28.339     
1583   4.659325000    -28.036     
1584   4.659362500    -30.876     
1585   4.659400000    -27.148     
1586   4.659437500    -26.454     
1587   4.659475000    -28.182     
1588   4.659512500    -28.183     
1589   4.659550000    -28.136     
1590   4.659587500    -27.046     
1591   4.659625000    -25.588     
1592   4.659662500    -26.577     
1593   4.659700000    -27.996     
1594   4.659737500    -29.216     
1595   4.659775000    -28.419     
1596   4.659812500    -27.100     
1597   4.659850000    -26.504     
1598   4.659887500    -26.656     
1599   4.659925000    -28.968     
1600   4.659962500    -27.148     
1601   4.660000000    -28.678     
